strain1,strain2,geo_distance,isotype
QG4119,ECA2633,0.338322581062021,ECA2647
QG4123,ECA2633,0.338322581062021,ECA2647
QG4119,ECA2638,0.338322581062021,ECA2647
QG4123,ECA2638,0.338322581062021,ECA2647
JU1343,JU1340,0.336892767255125,JU1338
NIC301,NIC1373,0.335825119115979,NIC67
NIC303,NIC1373,0.335825119115979,NIC67
QG3044,QG2782,0.335466602925972,QG1126
QG3043,QG2782,0.335466602925972,QG1126
QG3045,QG2782,0.335466602925972,QG1126
QG3046,QG2782,0.335466602925972,QG1126
NIC358,NIC18,0.334712330997604,NIC67
NIC358,NIC72,0.334712330997604,NIC67
NIC358,NIC73,0.334712330997604,NIC67
NIC358,NIC74,0.334712330997604,NIC67
NIC358,NIC75,0.334712330997604,NIC67
NIC358,NIC76,0.334712330997604,NIC67
NIC358,NIC77,0.334712330997604,NIC67
NIC358,NIC78,0.334712330997604,NIC67
NIC358,NIC79,0.334712330997604,NIC67
NIC358,NIC80,0.334712330997604,NIC67
NIC358,NIC81,0.334712330997604,NIC67
NIC65,NIC358,0.334712330997604,NIC67
NIC66,NIC358,0.334712330997604,NIC67
NIC67,NIC358,0.334712330997604,NIC67
NIC68,NIC358,0.334712330997604,NIC67
NIC69,NIC358,0.334712330997604,NIC67
NIC70,NIC358,0.334712330997604,NIC67
NIC71,NIC358,0.334712330997604,NIC67
NIC83,NIC358,0.334712330997604,NIC67
NIC84,NIC358,0.334712330997604,NIC67
NIC86,NIC358,0.334712330997604,NIC67
NIC87,NIC358,0.334712330997604,NIC67
NIC88,NIC358,0.334712330997604,NIC67
NIC358,JU1830,0.33438246078795,NIC67
NIC1186,NIC1182,0.333082572575103,NIC1183
QG3053,QG3020,0.331160680232744,QG3053
QG988,QG2967,0.328332449052342,QG1126
QG988,QG2968,0.328332449052342,QG1126
NIC358,JU1829,0.323147955985015,NIC67
BRC20525,BRC20522,0.322757402863776,BRC20522
BRC20525,BRC20523,0.322757402863776,BRC20522
ECA3568,ECA1457,0.314387461263858,ECA1559
ECA3569,ECA1457,0.314387461263858,ECA1559
ECA3568,ECA1501,0.314387461263858,ECA1559
ECA3569,ECA1501,0.314387461263858,ECA1559
ECA3568,ECA1523,0.314387461263858,ECA1559
ECA3569,ECA1523,0.314387461263858,ECA1559
ECA3568,ECA1525,0.314387461263858,ECA1559
ECA3569,ECA1525,0.314387461263858,ECA1559
JU3422,JU3420,0.313966171809022,JU3272
QG744,QG3044,0.311783762196211,QG1126
QG745,QG3044,0.311783762196211,QG1126
QG746,QG3044,0.311783762196211,QG1126
QG876,QG3044,0.311783762196211,QG1126
QG756,QG3039,0.311783762196211,QG2648
QG764,QG3039,0.311783762196211,QG2648
QG744,QG3043,0.311783762196211,QG1126
QG745,QG3043,0.311783762196211,QG1126
QG746,QG3043,0.311783762196211,QG1126
QG876,QG3043,0.311783762196211,QG1126
QG744,QG3045,0.311783762196211,QG1126
QG745,QG3045,0.311783762196211,QG1126
QG746,QG3045,0.311783762196211,QG1126
QG876,QG3045,0.311783762196211,QG1126
QG744,QG3046,0.311783762196211,QG1126
QG745,QG3046,0.311783762196211,QG1126
QG746,QG3046,0.311783762196211,QG1126
QG876,QG3046,0.311783762196211,QG1126
JU1820,NIC18,0.309265024119524,NIC67
JU1820,NIC72,0.309265024119524,NIC67
JU1820,NIC73,0.309265024119524,NIC67
JU1820,NIC74,0.309265024119524,NIC67
JU1820,NIC75,0.309265024119524,NIC67
JU1820,NIC76,0.309265024119524,NIC67
JU1820,NIC77,0.309265024119524,NIC67
JU1820,NIC78,0.309265024119524,NIC67
JU1820,NIC79,0.309265024119524,NIC67
JU1820,NIC80,0.309265024119524,NIC67
JU1820,NIC81,0.309265024119524,NIC67
NIC65,JU1820,0.309265024119524,NIC67
NIC66,JU1820,0.309265024119524,NIC67
NIC67,JU1820,0.309265024119524,NIC67
NIC68,JU1820,0.309265024119524,NIC67
NIC69,JU1820,0.309265024119524,NIC67
NIC70,JU1820,0.309265024119524,NIC67
NIC71,JU1820,0.309265024119524,NIC67
NIC83,JU1820,0.309265024119524,NIC67
NIC84,JU1820,0.309265024119524,NIC67
NIC86,JU1820,0.309265024119524,NIC67
NIC87,JU1820,0.309265024119524,NIC67
NIC88,JU1820,0.309265024119524,NIC67
JU1830,JU1820,0.308938066193391,NIC67
QG2782,QG1100,0.30820908660625,QG1126
QG2782,QG1101,0.30820908660625,QG1126
QG1102,QG2782,0.30820908660625,QG1126
QG1103,QG2782,0.30820908660625,QG1126
QG1104,QG2782,0.30820908660625,QG1126
QG1105,QG2782,0.30820908660625,QG1126
QG1106,QG2782,0.30820908660625,QG1126
QG1107,QG2782,0.30820908660625,QG1126
QG1108,QG2782,0.30820908660625,QG1126
QG1109,QG2782,0.30820908660625,QG1126
QG1113,QG2782,0.30820908660625,QG1126
QG1114,QG2782,0.30820908660625,QG1126
QG1120,QG2782,0.30820908660625,QG1126
QG1124,QG2782,0.30820908660625,QG1126
QG1126,QG2782,0.30820908660625,QG1126
QG1128,QG2782,0.30820908660625,QG1126
QG1129,QG2782,0.30820908660625,QG1126
QG1130,QG2782,0.30820908660625,QG1126
QG1131,QG2782,0.30820908660625,QG1126
NIC358,NIC1479,0.30794904043909,NIC67
NIC358,NIC1480,0.30794904043909,NIC67
NIC358,NIC1481,0.30794904043909,NIC67
NIC358,NIC1482,0.30794904043909,NIC67
NIC358,NIC1483,0.30794904043909,NIC67
NIC358,NIC1485,0.30794904043909,NIC67
NIC362,NIC358,0.307238876251861,NIC67
ECA3083,ECA1479,0.306219304562969,ECA1559
ECA3084,ECA1479,0.306219304562969,ECA1559
ECA3093,ECA1479,0.306219304562969,ECA1559
ECA3083,ECA1553,0.306219304562969,ECA1559
ECA3084,ECA1553,0.306219304562969,ECA1559
ECA3093,ECA1553,0.306219304562969,ECA1559
ECA3083,ECA1557,0.306219304562969,ECA1559
ECA3084,ECA1557,0.306219304562969,ECA1559
ECA3093,ECA1557,0.306219304562969,ECA1559
ECA3083,ECA1559,0.306219304562969,ECA1559
ECA3084,ECA1559,0.306219304562969,ECA1559
ECA3093,ECA1559,0.306219304562969,ECA1559
ECA3083,ECA1577,0.306219304562969,ECA1559
ECA3084,ECA1577,0.306219304562969,ECA1559
ECA3093,ECA1577,0.306219304562969,ECA1559
QG4119,ECA2646,0.302570869468275,ECA2647
QG4123,ECA2646,0.302570869468275,ECA2647
QG4119,ECA2647,0.302570869468275,ECA2647
QG4123,ECA2647,0.302570869468275,ECA2647
QG812,QG788,0.30226880717659,QG788
QG3804,QG3866,0.302121791681068,QG3875
JU1834,NIC23,0.300264449604461,NIC67
NIC28,JU1834,0.300264449604461,NIC67
NIC29,JU1834,0.300264449604461,NIC67
NIC30,JU1834,0.300264449604461,NIC67
NIC32,JU1834,0.300264449604461,NIC67
NIC36,JU1834,0.300264449604461,NIC67
NIC37,JU1834,0.300264449604461,NIC67
NIC38,JU1834,0.300264449604461,NIC67
NIC40,JU1834,0.300264449604461,NIC67
JU1829,JU1820,0.298293742771773,NIC67
JU1822,NIC1479,0.297500903426628,NIC67
JU1822,NIC1480,0.297500903426628,NIC67
JU1822,NIC1481,0.297500903426628,NIC67
JU1822,NIC1482,0.297500903426628,NIC67
JU1822,NIC1483,0.297500903426628,NIC67
JU1822,NIC1485,0.297500903426628,NIC67
JU1822,NIC18,0.293643751202665,NIC67
JU1822,NIC72,0.293643751202665,NIC67
JU1822,NIC73,0.293643751202665,NIC67
JU1822,NIC74,0.293643751202665,NIC67
JU1822,NIC75,0.293643751202665,NIC67
JU1822,NIC76,0.293643751202665,NIC67
JU1822,NIC77,0.293643751202665,NIC67
JU1822,NIC78,0.293643751202665,NIC67
JU1822,NIC79,0.293643751202665,NIC67
JU1822,NIC80,0.293643751202665,NIC67
JU1822,NIC81,0.293643751202665,NIC67
NIC65,JU1822,0.293643751202665,NIC67
NIC66,JU1822,0.293643751202665,NIC67
NIC67,JU1822,0.293643751202665,NIC67
NIC68,JU1822,0.293643751202665,NIC67
NIC69,JU1822,0.293643751202665,NIC67
NIC70,JU1822,0.293643751202665,NIC67
NIC71,JU1822,0.293643751202665,NIC67
NIC83,JU1822,0.293643751202665,NIC67
NIC84,JU1822,0.293643751202665,NIC67
NIC86,JU1822,0.293643751202665,NIC67
NIC87,JU1822,0.293643751202665,NIC67
NIC88,JU1822,0.293643751202665,NIC67
JU1830,JU1822,0.293309900046199,NIC67
QG3002,QG2782,0.289456607066093,QG1126
QG3003,QG2782,0.289456607066093,QG1126
QG3840,QG3819,0.287930165884008,QG3878
NIC362,JU1820,0.284839571424494,NIC67
QG939,QG924,0.284402415265264,QG998
NIC1186,NIC1183,0.283086221849196,NIC1183
JU1828,NIC18,0.283040048213761,NIC67
JU1828,NIC72,0.283040048213761,NIC67
JU1828,NIC73,0.283040048213761,NIC67
JU1828,NIC74,0.283040048213761,NIC67
JU1828,NIC75,0.283040048213761,NIC67
JU1828,NIC76,0.283040048213761,NIC67
JU1828,NIC77,0.283040048213761,NIC67
JU1828,NIC78,0.283040048213761,NIC67
JU1828,NIC79,0.283040048213761,NIC67
JU1828,NIC80,0.283040048213761,NIC67
JU1828,NIC81,0.283040048213761,NIC67
NIC65,JU1828,0.283040048213761,NIC67
NIC66,JU1828,0.283040048213761,NIC67
NIC67,JU1828,0.283040048213761,NIC67
NIC68,JU1828,0.283040048213761,NIC67
NIC69,JU1828,0.283040048213761,NIC67
NIC70,JU1828,0.283040048213761,NIC67
NIC71,JU1828,0.283040048213761,NIC67
NIC83,JU1828,0.283040048213761,NIC67
NIC84,JU1828,0.283040048213761,NIC67
NIC86,JU1828,0.283040048213761,NIC67
NIC87,JU1828,0.283040048213761,NIC67
NIC88,JU1828,0.283040048213761,NIC67
JU1830,JU1828,0.2827244455553,NIC67
NIC1138,NIC1125,0.282439006162762,NIC1138
JU1829,JU1822,0.280685749137912,NIC67
QG3787,QG3784,0.279544141775708,QG3837
JU1820,NIC1479,0.278145794773819,NIC67
JU1820,NIC1480,0.278145794773819,NIC67
JU1820,NIC1481,0.278145794773819,NIC67
JU1820,NIC1482,0.278145794773819,NIC67
JU1820,NIC1483,0.278145794773819,NIC67
JU1820,NIC1485,0.278145794773819,NIC67
NIC1274,NIC1267,0.274629147136446,NIC1267
NIC100,NIC18,0.270814650248485,NIC67
NIC101,NIC18,0.270814650248485,NIC67
NIC103,NIC18,0.270814650248485,NIC67
NIC106,NIC18,0.270814650248485,NIC67
NIC108,NIC18,0.270814650248485,NIC67
NIC109,NIC18,0.270814650248485,NIC67
NIC89,NIC18,0.270814650248485,NIC67
NIC93,NIC18,0.270814650248485,NIC67
NIC95,NIC18,0.270814650248485,NIC67
NIC97,NIC18,0.270814650248485,NIC67
NIC98,NIC18,0.270814650248485,NIC67
NIC100,NIC72,0.270814650248485,NIC67
NIC101,NIC72,0.270814650248485,NIC67
NIC103,NIC72,0.270814650248485,NIC67
NIC106,NIC72,0.270814650248485,NIC67
NIC108,NIC72,0.270814650248485,NIC67
NIC109,NIC72,0.270814650248485,NIC67
NIC89,NIC72,0.270814650248485,NIC67
NIC93,NIC72,0.270814650248485,NIC67
NIC95,NIC72,0.270814650248485,NIC67
NIC97,NIC72,0.270814650248485,NIC67
NIC98,NIC72,0.270814650248485,NIC67
NIC100,NIC73,0.270814650248485,NIC67
NIC101,NIC73,0.270814650248485,NIC67
NIC103,NIC73,0.270814650248485,NIC67
NIC106,NIC73,0.270814650248485,NIC67
NIC108,NIC73,0.270814650248485,NIC67
NIC109,NIC73,0.270814650248485,NIC67
NIC89,NIC73,0.270814650248485,NIC67
NIC93,NIC73,0.270814650248485,NIC67
NIC95,NIC73,0.270814650248485,NIC67
NIC97,NIC73,0.270814650248485,NIC67
NIC98,NIC73,0.270814650248485,NIC67
NIC100,NIC74,0.270814650248485,NIC67
NIC101,NIC74,0.270814650248485,NIC67
NIC103,NIC74,0.270814650248485,NIC67
NIC106,NIC74,0.270814650248485,NIC67
NIC108,NIC74,0.270814650248485,NIC67
NIC109,NIC74,0.270814650248485,NIC67
NIC89,NIC74,0.270814650248485,NIC67
NIC93,NIC74,0.270814650248485,NIC67
NIC95,NIC74,0.270814650248485,NIC67
NIC97,NIC74,0.270814650248485,NIC67
NIC98,NIC74,0.270814650248485,NIC67
NIC100,NIC75,0.270814650248485,NIC67
NIC101,NIC75,0.270814650248485,NIC67
NIC103,NIC75,0.270814650248485,NIC67
NIC106,NIC75,0.270814650248485,NIC67
NIC108,NIC75,0.270814650248485,NIC67
NIC109,NIC75,0.270814650248485,NIC67
NIC89,NIC75,0.270814650248485,NIC67
NIC93,NIC75,0.270814650248485,NIC67
NIC95,NIC75,0.270814650248485,NIC67
NIC97,NIC75,0.270814650248485,NIC67
NIC98,NIC75,0.270814650248485,NIC67
NIC100,NIC76,0.270814650248485,NIC67
NIC101,NIC76,0.270814650248485,NIC67
NIC103,NIC76,0.270814650248485,NIC67
NIC106,NIC76,0.270814650248485,NIC67
NIC108,NIC76,0.270814650248485,NIC67
NIC109,NIC76,0.270814650248485,NIC67
NIC89,NIC76,0.270814650248485,NIC67
NIC93,NIC76,0.270814650248485,NIC67
NIC95,NIC76,0.270814650248485,NIC67
NIC97,NIC76,0.270814650248485,NIC67
NIC98,NIC76,0.270814650248485,NIC67
NIC100,NIC77,0.270814650248485,NIC67
NIC101,NIC77,0.270814650248485,NIC67
NIC103,NIC77,0.270814650248485,NIC67
NIC106,NIC77,0.270814650248485,NIC67
NIC108,NIC77,0.270814650248485,NIC67
NIC109,NIC77,0.270814650248485,NIC67
NIC89,NIC77,0.270814650248485,NIC67
NIC93,NIC77,0.270814650248485,NIC67
NIC95,NIC77,0.270814650248485,NIC67
NIC97,NIC77,0.270814650248485,NIC67
NIC98,NIC77,0.270814650248485,NIC67
NIC100,NIC78,0.270814650248485,NIC67
NIC101,NIC78,0.270814650248485,NIC67
NIC103,NIC78,0.270814650248485,NIC67
NIC106,NIC78,0.270814650248485,NIC67
NIC108,NIC78,0.270814650248485,NIC67
NIC109,NIC78,0.270814650248485,NIC67
NIC89,NIC78,0.270814650248485,NIC67
NIC93,NIC78,0.270814650248485,NIC67
NIC95,NIC78,0.270814650248485,NIC67
NIC97,NIC78,0.270814650248485,NIC67
NIC98,NIC78,0.270814650248485,NIC67
NIC100,NIC79,0.270814650248485,NIC67
NIC101,NIC79,0.270814650248485,NIC67
NIC103,NIC79,0.270814650248485,NIC67
NIC106,NIC79,0.270814650248485,NIC67
NIC108,NIC79,0.270814650248485,NIC67
NIC109,NIC79,0.270814650248485,NIC67
NIC89,NIC79,0.270814650248485,NIC67
NIC93,NIC79,0.270814650248485,NIC67
NIC95,NIC79,0.270814650248485,NIC67
NIC97,NIC79,0.270814650248485,NIC67
NIC98,NIC79,0.270814650248485,NIC67
NIC100,NIC80,0.270814650248485,NIC67
NIC101,NIC80,0.270814650248485,NIC67
NIC103,NIC80,0.270814650248485,NIC67
NIC106,NIC80,0.270814650248485,NIC67
NIC108,NIC80,0.270814650248485,NIC67
NIC109,NIC80,0.270814650248485,NIC67
NIC89,NIC80,0.270814650248485,NIC67
NIC93,NIC80,0.270814650248485,NIC67
NIC95,NIC80,0.270814650248485,NIC67
NIC97,NIC80,0.270814650248485,NIC67
NIC98,NIC80,0.270814650248485,NIC67
NIC100,NIC81,0.270814650248485,NIC67
NIC101,NIC81,0.270814650248485,NIC67
NIC103,NIC81,0.270814650248485,NIC67
NIC106,NIC81,0.270814650248485,NIC67
NIC108,NIC81,0.270814650248485,NIC67
NIC109,NIC81,0.270814650248485,NIC67
NIC89,NIC81,0.270814650248485,NIC67
NIC93,NIC81,0.270814650248485,NIC67
NIC95,NIC81,0.270814650248485,NIC67
NIC97,NIC81,0.270814650248485,NIC67
NIC98,NIC81,0.270814650248485,NIC67
NIC65,NIC100,0.270814650248485,NIC67
NIC66,NIC100,0.270814650248485,NIC67
NIC67,NIC100,0.270814650248485,NIC67
NIC68,NIC100,0.270814650248485,NIC67
NIC69,NIC100,0.270814650248485,NIC67
NIC70,NIC100,0.270814650248485,NIC67
NIC71,NIC100,0.270814650248485,NIC67
NIC83,NIC100,0.270814650248485,NIC67
NIC84,NIC100,0.270814650248485,NIC67
NIC86,NIC100,0.270814650248485,NIC67
NIC87,NIC100,0.270814650248485,NIC67
NIC88,NIC100,0.270814650248485,NIC67
NIC65,NIC101,0.270814650248485,NIC67
NIC66,NIC101,0.270814650248485,NIC67
NIC67,NIC101,0.270814650248485,NIC67
NIC68,NIC101,0.270814650248485,NIC67
NIC69,NIC101,0.270814650248485,NIC67
NIC70,NIC101,0.270814650248485,NIC67
NIC71,NIC101,0.270814650248485,NIC67
NIC83,NIC101,0.270814650248485,NIC67
NIC84,NIC101,0.270814650248485,NIC67
NIC86,NIC101,0.270814650248485,NIC67
NIC87,NIC101,0.270814650248485,NIC67
NIC88,NIC101,0.270814650248485,NIC67
NIC65,NIC103,0.270814650248485,NIC67
NIC66,NIC103,0.270814650248485,NIC67
NIC67,NIC103,0.270814650248485,NIC67
NIC68,NIC103,0.270814650248485,NIC67
NIC69,NIC103,0.270814650248485,NIC67
NIC70,NIC103,0.270814650248485,NIC67
NIC71,NIC103,0.270814650248485,NIC67
NIC83,NIC103,0.270814650248485,NIC67
NIC84,NIC103,0.270814650248485,NIC67
NIC86,NIC103,0.270814650248485,NIC67
NIC87,NIC103,0.270814650248485,NIC67
NIC88,NIC103,0.270814650248485,NIC67
NIC65,NIC106,0.270814650248485,NIC67
NIC66,NIC106,0.270814650248485,NIC67
NIC67,NIC106,0.270814650248485,NIC67
NIC68,NIC106,0.270814650248485,NIC67
NIC69,NIC106,0.270814650248485,NIC67
NIC70,NIC106,0.270814650248485,NIC67
NIC71,NIC106,0.270814650248485,NIC67
NIC83,NIC106,0.270814650248485,NIC67
NIC84,NIC106,0.270814650248485,NIC67
NIC86,NIC106,0.270814650248485,NIC67
NIC87,NIC106,0.270814650248485,NIC67
NIC88,NIC106,0.270814650248485,NIC67
NIC65,NIC108,0.270814650248485,NIC67
NIC66,NIC108,0.270814650248485,NIC67
NIC67,NIC108,0.270814650248485,NIC67
NIC68,NIC108,0.270814650248485,NIC67
NIC69,NIC108,0.270814650248485,NIC67
NIC70,NIC108,0.270814650248485,NIC67
NIC71,NIC108,0.270814650248485,NIC67
NIC83,NIC108,0.270814650248485,NIC67
NIC84,NIC108,0.270814650248485,NIC67
NIC86,NIC108,0.270814650248485,NIC67
NIC87,NIC108,0.270814650248485,NIC67
NIC88,NIC108,0.270814650248485,NIC67
NIC65,NIC109,0.270814650248485,NIC67
NIC66,NIC109,0.270814650248485,NIC67
NIC67,NIC109,0.270814650248485,NIC67
NIC68,NIC109,0.270814650248485,NIC67
NIC69,NIC109,0.270814650248485,NIC67
NIC70,NIC109,0.270814650248485,NIC67
NIC71,NIC109,0.270814650248485,NIC67
NIC83,NIC109,0.270814650248485,NIC67
NIC84,NIC109,0.270814650248485,NIC67
NIC86,NIC109,0.270814650248485,NIC67
NIC87,NIC109,0.270814650248485,NIC67
NIC88,NIC109,0.270814650248485,NIC67
NIC89,NIC65,0.270814650248485,NIC67
NIC93,NIC65,0.270814650248485,NIC67
NIC95,NIC65,0.270814650248485,NIC67
NIC97,NIC65,0.270814650248485,NIC67
NIC98,NIC65,0.270814650248485,NIC67
NIC89,NIC66,0.270814650248485,NIC67
NIC93,NIC66,0.270814650248485,NIC67
NIC95,NIC66,0.270814650248485,NIC67
NIC97,NIC66,0.270814650248485,NIC67
NIC98,NIC66,0.270814650248485,NIC67
NIC89,NIC67,0.270814650248485,NIC67
NIC93,NIC67,0.270814650248485,NIC67
NIC95,NIC67,0.270814650248485,NIC67
NIC97,NIC67,0.270814650248485,NIC67
NIC98,NIC67,0.270814650248485,NIC67
NIC89,NIC68,0.270814650248485,NIC67
NIC93,NIC68,0.270814650248485,NIC67
NIC95,NIC68,0.270814650248485,NIC67
NIC97,NIC68,0.270814650248485,NIC67
NIC98,NIC68,0.270814650248485,NIC67
NIC89,NIC69,0.270814650248485,NIC67
NIC93,NIC69,0.270814650248485,NIC67
NIC95,NIC69,0.270814650248485,NIC67
NIC97,NIC69,0.270814650248485,NIC67
NIC98,NIC69,0.270814650248485,NIC67
NIC89,NIC70,0.270814650248485,NIC67
NIC93,NIC70,0.270814650248485,NIC67
NIC95,NIC70,0.270814650248485,NIC67
NIC97,NIC70,0.270814650248485,NIC67
NIC98,NIC70,0.270814650248485,NIC67
NIC89,NIC71,0.270814650248485,NIC67
NIC93,NIC71,0.270814650248485,NIC67
NIC95,NIC71,0.270814650248485,NIC67
NIC97,NIC71,0.270814650248485,NIC67
NIC98,NIC71,0.270814650248485,NIC67
NIC89,NIC83,0.270814650248485,NIC67
NIC93,NIC83,0.270814650248485,NIC67
NIC95,NIC83,0.270814650248485,NIC67
NIC97,NIC83,0.270814650248485,NIC67
NIC98,NIC83,0.270814650248485,NIC67
NIC89,NIC84,0.270814650248485,NIC67
NIC93,NIC84,0.270814650248485,NIC67
NIC95,NIC84,0.270814650248485,NIC67
NIC97,NIC84,0.270814650248485,NIC67
NIC98,NIC84,0.270814650248485,NIC67
NIC89,NIC86,0.270814650248485,NIC67
NIC93,NIC86,0.270814650248485,NIC67
NIC95,NIC86,0.270814650248485,NIC67
NIC97,NIC86,0.270814650248485,NIC67
NIC98,NIC86,0.270814650248485,NIC67
NIC89,NIC87,0.270814650248485,NIC67
NIC93,NIC87,0.270814650248485,NIC67
NIC95,NIC87,0.270814650248485,NIC67
NIC97,NIC87,0.270814650248485,NIC67
NIC98,NIC87,0.270814650248485,NIC67
NIC89,NIC88,0.270814650248485,NIC67
NIC93,NIC88,0.270814650248485,NIC67
NIC95,NIC88,0.270814650248485,NIC67
NIC97,NIC88,0.270814650248485,NIC67
NIC98,NIC88,0.270814650248485,NIC67
NIC100,JU1830,0.270520928215674,NIC67
NIC101,JU1830,0.270520928215674,NIC67
NIC103,JU1830,0.270520928215674,NIC67
NIC106,JU1830,0.270520928215674,NIC67
NIC108,JU1830,0.270520928215674,NIC67
NIC109,JU1830,0.270520928215674,NIC67
NIC89,JU1830,0.270520928215674,NIC67
NIC93,JU1830,0.270520928215674,NIC67
NIC95,JU1830,0.270520928215674,NIC67
NIC97,JU1830,0.270520928215674,NIC67
NIC98,JU1830,0.270520928215674,NIC67
JU1827,NIC18,0.2699940193538,NIC67
JU1827,NIC72,0.2699940193538,NIC67
JU1827,NIC73,0.2699940193538,NIC67
JU1827,NIC74,0.2699940193538,NIC67
JU1827,NIC75,0.2699940193538,NIC67
JU1827,NIC76,0.2699940193538,NIC67
JU1827,NIC77,0.2699940193538,NIC67
JU1827,NIC78,0.2699940193538,NIC67
JU1827,NIC79,0.2699940193538,NIC67
JU1827,NIC80,0.2699940193538,NIC67
JU1827,NIC81,0.2699940193538,NIC67
NIC65,JU1827,0.2699940193538,NIC67
NIC66,JU1827,0.2699940193538,NIC67
NIC67,JU1827,0.2699940193538,NIC67
NIC68,JU1827,0.2699940193538,NIC67
NIC69,JU1827,0.2699940193538,NIC67
NIC70,JU1827,0.2699940193538,NIC67
NIC71,JU1827,0.2699940193538,NIC67
NIC83,JU1827,0.2699940193538,NIC67
NIC84,JU1827,0.2699940193538,NIC67
NIC86,JU1827,0.2699940193538,NIC67
NIC87,JU1827,0.2699940193538,NIC67
NIC88,JU1827,0.2699940193538,NIC67
JU1830,JU1827,0.269699817126131,NIC67
QG988,QG854,0.267711536268497,QG1126
JU1829,JU1828,0.267438730063481,NIC67
NIC362,JU1822,0.259814785973652,NIC67
ECA1561,ECA1521,0.255035061762197,ECA1521
NIC100,JU1829,0.2546867000834,NIC67
NIC101,JU1829,0.2546867000834,NIC67
NIC103,JU1829,0.2546867000834,NIC67
NIC106,JU1829,0.2546867000834,NIC67
NIC108,JU1829,0.2546867000834,NIC67
NIC109,JU1829,0.2546867000834,NIC67
NIC89,JU1829,0.2546867000834,NIC67
NIC93,JU1829,0.2546867000834,NIC67
NIC95,JU1829,0.2546867000834,NIC67
NIC97,JU1829,0.2546867000834,NIC67
NIC98,JU1829,0.2546867000834,NIC67
JU1829,JU1827,0.253871817059366,NIC67
ECA2622,ECA2619,0.253640261119487,ECA2621
ECA2629,ECA2619,0.253640261119487,ECA2621
ECA2630,ECA2619,0.253640261119487,ECA2621
ECA2631,ECA2619,0.253640261119487,ECA2621
ECA2622,ECA2620,0.253640261119487,ECA2621
ECA2629,ECA2620,0.253640261119487,ECA2621
ECA2630,ECA2620,0.253640261119487,ECA2621
ECA2631,ECA2620,0.253640261119487,ECA2621
ECA2622,ECA2621,0.253640261119487,ECA2621
ECA2629,ECA2621,0.253640261119487,ECA2621
ECA2630,ECA2621,0.253640261119487,ECA2621
ECA2631,ECA2621,0.253640261119487,ECA2621
ECA2628,ECA2622,0.253640261119487,ECA2621
ECA2629,ECA2628,0.253640261119487,ECA2621
ECA2630,ECA2628,0.253640261119487,ECA2621
ECA2631,ECA2628,0.253640261119487,ECA2621
NIC596,NIC578,0.252139515537688,NIC578
NIC597,NIC578,0.252139515537688,NIC578
QG988,QG2782,0.249315767484429,QG1126
NIC974,NIC301,0.244438327531394,NIC67
NIC974,NIC303,0.244438327531394,NIC67
ECA2671,ECA2619,0.24354770492103,ECA2621
ECA2671,ECA2620,0.24354770492103,ECA2621
ECA2671,ECA2621,0.24354770492103,ECA2621
ECA2671,ECA2628,0.24354770492103,ECA2621
QG2967,QG1100,0.240220283568947,QG1126
QG2968,QG1100,0.240220283568947,QG1126
QG2967,QG1101,0.240220283568947,QG1126
QG2968,QG1101,0.240220283568947,QG1126
QG2967,QG1102,0.240220283568947,QG1126
QG2968,QG1102,0.240220283568947,QG1126
QG2967,QG1103,0.240220283568947,QG1126
QG2968,QG1103,0.240220283568947,QG1126
QG2967,QG1104,0.240220283568947,QG1126
QG2968,QG1104,0.240220283568947,QG1126
QG2967,QG1105,0.240220283568947,QG1126
QG2968,QG1105,0.240220283568947,QG1126
QG2967,QG1106,0.240220283568947,QG1126
QG2968,QG1106,0.240220283568947,QG1126
QG2967,QG1107,0.240220283568947,QG1126
QG2968,QG1107,0.240220283568947,QG1126
QG2967,QG1108,0.240220283568947,QG1126
QG2968,QG1108,0.240220283568947,QG1126
QG2967,QG1109,0.240220283568947,QG1126
QG2968,QG1109,0.240220283568947,QG1126
QG2967,QG1113,0.240220283568947,QG1126
QG2968,QG1113,0.240220283568947,QG1126
QG2967,QG1114,0.240220283568947,QG1126
QG2968,QG1114,0.240220283568947,QG1126
QG2967,QG1120,0.240220283568947,QG1126
QG2968,QG1120,0.240220283568947,QG1126
QG2967,QG1124,0.240220283568947,QG1126
QG2968,QG1124,0.240220283568947,QG1126
QG2967,QG1126,0.240220283568947,QG1126
QG2968,QG1126,0.240220283568947,QG1126
QG2969,QG1127,0.240220283568947,QG2969
QG2970,QG1127,0.240220283568947,QG2969
QG2971,QG1127,0.240220283568947,QG2969
QG2967,QG1128,0.240220283568947,QG1126
QG2968,QG1128,0.240220283568947,QG1126
QG2967,QG1129,0.240220283568947,QG1126
QG2968,QG1129,0.240220283568947,QG1126
QG2967,QG1130,0.240220283568947,QG1126
QG2968,QG1130,0.240220283568947,QG1126
QG2967,QG1131,0.240220283568947,QG1126
QG2968,QG1131,0.240220283568947,QG1126
NIC23,NIC1479,0.235129984385593,NIC67
NIC28,NIC1479,0.235129984385593,NIC67
NIC29,NIC1479,0.235129984385593,NIC67
NIC30,NIC1479,0.235129984385593,NIC67
NIC32,NIC1479,0.235129984385593,NIC67
NIC36,NIC1479,0.235129984385593,NIC67
NIC37,NIC1479,0.235129984385593,NIC67
NIC38,NIC1479,0.235129984385593,NIC67
